Id,age,workclass,fnlwgt,education-num,marital-status,occupation,relationship,race,sex,capital-net,hours-per-week,native-country,target
25675,28, Private,192283,14, Married-spouse-absent, Sales, Not-in-family, White, Female,0,80, United-States,1
25676,27, Private,210765,11, Never-married, Handlers-cleaners, Not-in-family, White, Male,0,40, United-States,0
25677,53, Private,147476,9, Divorced, Exec-managerial, Not-in-family, Black, Female,0,40, United-States,0
25678,35, State-gov,193241,9, Married-civ-spouse, Craft-repair, Husband, White, Male,-1651,40, United-States,0
25679,22, Private,109053,8, Married-civ-spouse, Transport-moving, Husband, White, Male,0,40, United-States,0
25680,25, Private,265618,9, Separated, Protective-serv, Own-child, Black, Male,0,40, United-States,0
25681,38, Local-gov,172855,13, Married-civ-spouse, Prof-specialty, Wife, Black, Female,-1887,40, United-States,1
25682,27, Private,68848,13, Never-married, Adm-clerical, Unmarried, White, Female,0,35, United-States,0
25683,30, Private,229051,5, Married-civ-spouse, Other-service, Husband, White, Male,0,37, United-States,0
25684,27, Private,106039,13, Divorced, Prof-specialty, Own-child, White, Female,0,50, United-States,0
25685,25, Private,112835,13, Never-married, Prof-specialty, Not-in-family, White, Male,0,40, United-States,0
25686,36, ?,205396,9, Widowed, ?, Not-in-family, White, Female,0,4, United-States,0
25687,32, Private,283400,9, Never-married, Machine-op-inspct, Not-in-family, White, Female,0,40, United-States,0
25688,70, Private,195739,6, Widowed, Craft-repair, Unmarried, White, Male,0,45, United-States,0
25689,50, Private,36480,9, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,40, United-States,0
25690,40, Private,303291,10, Married-civ-spouse, Other-service, Wife, White, Female,0,35, United-States,0
25691,34, Private,293900,7, Married-spouse-absent, Craft-repair, Not-in-family, Black, Male,0,55, United-States,0
25692,57, Self-emp-not-inc,165922,9, Married-civ-spouse, Craft-repair, Husband, White, Male,0,50, United-States,0
25693,39, Private,65738,14, Never-married, Other-service, Not-in-family, White, Female,0,32, United-States,0
25694,49, Private,175070,10, Divorced, Other-service, Unmarried, White, Female,0,40, United-States,0
25695,43, Private,339814,10, Married-civ-spouse, Prof-specialty, Husband, White, Male,5178,40, United-States,1
25696,26, Private,150132,9, Never-married, Adm-clerical, Not-in-family, White, Female,0,45, United-States,0
25697,31, Private,377374,10, Divorced, Adm-clerical, Unmarried, Black, Female,0,40, Japan,0
25698,60, Self-emp-not-inc,166153,10, Married-civ-spouse, Sales, Husband, White, Male,0,50, United-States,0
25699,46, Private,110171,14, Married-civ-spouse, Prof-specialty, Husband, White, Male,15024,50, United-States,1
25700,26, Private,94477,10, Married-civ-spouse, Transport-moving, Husband, White, Male,7298,55, United-States,1
25701,27, Private,194243,15, Never-married, Prof-specialty, Own-child, White, Female,0,40, United-States,0
25702,31, Private,106347,10, Married-civ-spouse, Adm-clerical, Wife, Black, Female,0,40, United-States,0
25703,59, Private,214865,9, Widowed, Exec-managerial, Unmarried, White, Female,0,50, United-States,0
25704,19, ?,185619,10, Never-married, ?, Own-child, White, Female,0,20, United-States,0
25705,18, Private,96445,10, Never-married, Other-service, Own-child, White, Female,0,24, United-States,0
25706,22, Private,102632,10, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,45, United-States,0
25707,24, Private,209034,12, Married-civ-spouse, Sales, Own-child, White, Female,0,20, United-States,0
25708,53, State-gov,153486,6, Married-civ-spouse, Transport-moving, Husband, White, Male,0,40, United-States,1
25709,43, Private,144371,9, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,42, United-States,1
25710,24, Private,186213,10, Married-civ-spouse, Tech-support, Husband, White, Male,0,50, United-States,1
25711,60, Private,188236,6, Widowed, Tech-support, Unmarried, White, Female,0,40, United-States,0
25712,24, Private,418405,9, Married-civ-spouse, Craft-repair, Husband, White, Male,0,40, United-States,0
25713,52, Federal-gov,125796,9, Never-married, Adm-clerical, Not-in-family, Black, Male,0,40, United-States,0
25714,32, Private,183304,11, Married-civ-spouse, Transport-moving, Husband, White, Male,0,99, United-States,1
25715,34, Private,329587,6, Separated, Other-service, Not-in-family, White, Female,0,35, United-States,0
25716,35, Local-gov,182570,12, Married-civ-spouse, Protective-serv, Husband, White, Male,0,40, United-States,1
25717,38, Private,446654,5, Married-spouse-absent, Handlers-cleaners, Not-in-family, White, Male,0,40, Mexico,0
25718,34, Self-emp-not-inc,254304,9, Married-civ-spouse, Farming-fishing, Husband, White, Male,4508,90, United-States,0
25719,53, Local-gov,131258,15, Never-married, Prof-specialty, Not-in-family, White, Female,0,50, United-States,1
25720,23, Private,103632,9, Never-married, Adm-clerical, Not-in-family, White, Female,0,40, United-States,0
25721,40, Private,241895,10, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,40, United-States,0
25722,40, Private,244945,9, Married-civ-spouse, Craft-repair, Husband, White, Male,0,40, United-States,0
25723,50, Private,20795,9, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,60, United-States,1
25724,17, Private,347322,6, Never-married, Sales, Own-child, White, Female,0,20, United-States,0
25725,53, Local-gov,103995,13, Divorced, Prof-specialty, Not-in-family, White, Female,-1876,54, United-States,0
25726,32, Private,53206,13, Divorced, Craft-repair, Not-in-family, White, Male,0,50, United-States,1
25727,43, ?,387839,9, Never-married, ?, Other-relative, White, Female,0,40, United-States,0
25728,18, Private,57108,7, Never-married, Sales, Own-child, White, Male,0,16, United-States,0
25729,62, Private,177791,6, Divorced, Other-service, Own-child, White, Female,0,40, United-States,0
25730,45, Private,33794,14, Married-civ-spouse, Other-service, Husband, White, Male,0,40, United-States,0
25731,46, Private,249935,16, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,70, United-States,0
25732,73, Self-emp-not-inc,241121,4, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,40, United-States,0
25733,64, Private,98586,16, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,60, United-States,1
25734,26, Private,181920,13, Married-civ-spouse, Prof-specialty, Wife, White, Female,0,45, United-States,1
25735,23, Private,434467,9, Never-married, Sales, Not-in-family, White, Male,0,48, United-States,0
25736,30, Private,113364,9, Never-married, Machine-op-inspct, Other-relative, White, Male,0,40, Vietnam,0
25737,51, Private,249706,10, Divorced, Adm-clerical, Unmarried, White, Female,0,40, United-States,0
25738,35, Self-emp-not-inc,95455,13, Divorced, Exec-managerial, Unmarried, White, Female,0,55, United-States,0
25739,39, Private,209867,10, Never-married, Adm-clerical, Not-in-family, White, Female,13550,45, United-States,1
25740,35, Self-emp-inc,79586,14, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Male,0,40, India,1
25741,41, Private,289669,9, Widowed, Machine-op-inspct, Not-in-family, White, Female,0,40, United-States,0
25742,31, Private,347166,10, Divorced, Craft-repair, Own-child, White, Male,4650,40, United-States,0
25743,40, Private,53835,13, Married-civ-spouse, Sales, Husband, White, Male,0,50, United-States,1
25744,46, Local-gov,14878,15, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Male,0,40, Philippines,1
25745,31, Private,266126,9, Never-married, Other-service, Not-in-family, White, Female,0,30, United-States,0
25746,41, Self-emp-inc,146659,10, Divorced, Machine-op-inspct, Not-in-family, White, Female,0,40, Honduras,0
25747,42, Private,125280,13, Married-civ-spouse, Exec-managerial, Husband, White, Male,3137,40, United-States,0
25748,23, Private,173535,9, Never-married, Sales, Own-child, White, Male,0,40, United-States,0
25749,21, ?,77665,10, Never-married, ?, Own-child, White, Male,0,35, United-States,0
25750,49, Private,280525,10, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,45, United-States,1
25751,53, Private,479621,11, Divorced, Tech-support, Not-in-family, Black, Male,0,40, United-States,0
25752,38, Local-gov,194630,13, Never-married, Protective-serv, Not-in-family, White, Female,4787,43, United-States,1
25753,36, Private,247600,12, Divorced, Exec-managerial, Unmarried, Asian-Pac-Islander, Female,0,40, Taiwan,0
25754,32, Private,258406,10, Never-married, Craft-repair, Unmarried, White, Male,0,72, Mexico,0
25755,20, Private,107746,7, Never-married, Transport-moving, Other-relative, White, Male,0,40, Guatemala,0
25756,17, ?,47407,7, Never-married, ?, Own-child, White, Male,0,10, United-States,0
25757,22, Private,229987,10, Never-married, Tech-support, Other-relative, Asian-Pac-Islander, Female,0,32, United-States,0
25758,25, Private,312338,11, Never-married, Craft-repair, Unmarried, Amer-Indian-Eskimo, Male,0,40, United-States,0
25759,58, Private,225394,9, Married-civ-spouse, Craft-repair, Husband, White, Male,-1902,40, United-States,0
25760,24, Private,373718,10, Never-married, Farming-fishing, Not-in-family, White, Male,0,20, United-States,0
25761,48, State-gov,120131,9, Divorced, Craft-repair, Own-child, White, Male,8614,40, United-States,1
25762,20, Private,472789,2, Never-married, Farming-fishing, Not-in-family, White, Male,0,30, El-Salvador,0
25763,60, Self-emp-not-inc,27886,10, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,40, United-States,1
25764,20, Private,138352,9, Never-married, Other-service, Other-relative, White, Male,0,30, United-States,0
25765,52, Private,123011,10, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,45, United-States,1
25766,36, Private,306567,9, Married-civ-spouse, Transport-moving, Wife, White, Female,0,40, United-States,1
25767,46, Local-gov,187749,13, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Male,0,40, Philippines,1
25768,22, Private,260594,7, Never-married, Sales, Unmarried, White, Female,0,25, United-States,0
25769,19, Private,236879,10, Never-married, Exec-managerial, Own-child, White, Female,0,35, United-States,0
25770,37, Private,186808,9, Never-married, Sales, Unmarried, White, Male,0,40, United-States,0
25771,30, Private,373213,11, Divorced, Sales, Not-in-family, White, Female,0,40, United-States,1
25772,44, Private,187629,12, Never-married, Craft-repair, Not-in-family, White, Male,0,25, United-States,0
25773,63, ?,106648,9, Married-civ-spouse, ?, Husband, White, Male,0,25, United-States,0
25774,22, Private,305781,9, Never-married, Sales, Not-in-family, White, Male,0,45, Canada,0
25775,31, Self-emp-inc,256362,13, Married-civ-spouse, Sales, Husband, White, Male,3908,50, United-States,0
25776,17, Private,239947,7, Never-married, Adm-clerical, Own-child, White, Male,0,40, United-States,0
25777,21, Private,349041,9, Never-married, Handlers-cleaners, Not-in-family, White, Male,0,40, United-States,0
25778,67, Private,105252,14, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,40, United-States,1
25779,46, Private,182715,4, Divorced, Exec-managerial, Not-in-family, White, Male,0,40, United-States,0
25780,29, Private,166210,9, Divorced, Handlers-cleaners, Own-child, White, Male,0,50, United-States,0
25781,20, Private,113200,10, Never-married, Handlers-cleaners, Own-child, White, Female,0,6, United-States,0
25782,27, Private,142075,10, Never-married, Other-service, Own-child, White, Male,0,24, United-States,0
25783,35, Private,454843,10, Married-civ-spouse, Craft-repair, Husband, White, Male,0,40, United-States,1
25784,19, Private,142219,10, Never-married, Adm-clerical, Own-child, White, Female,0,30, United-States,0
25785,36, Private,112512,8, Separated, Other-service, Unmarried, White, Female,0,40, Mexico,0
25786,43, Private,212894,13, Married-civ-spouse, Exec-managerial, Husband, White, Male,15024,50, United-States,1
25787,62, State-gov,265201,13, Divorced, Prof-specialty, Not-in-family, White, Male,0,40, United-States,0
25788,28, Private,251905,15, Never-married, Prof-specialty, Not-in-family, White, Male,-2339,40, Canada,0
25789,18, Private,170627,7, Never-married, Other-service, Own-child, White, Female,0,15, United-States,0
25790,59, Private,354037,15, Married-civ-spouse, Transport-moving, Husband, Black, Male,15024,50, United-States,1
25791,37, Private,259089,13, Divorced, Exec-managerial, Not-in-family, White, Male,0,40, United-States,0
25792,27, Private,21856,10, Never-married, Craft-repair, Not-in-family, Black, Male,0,40, United-States,0
25793,46, Local-gov,207946,14, Divorced, Prof-specialty, Unmarried, White, Female,0,43, United-States,0
25794,29, Private,77009,7, Separated, Sales, Not-in-family, White, Female,-2754,42, United-States,0
25795,33, Private,36539,13, Married-civ-spouse, Exec-managerial, Wife, White, Female,0,40, United-States,1
25796,62, Private,176811,9, Married-civ-spouse, Craft-repair, Husband, White, Male,0,40, United-States,0
25797,46, Private,456062,16, Married-civ-spouse, Prof-specialty, Husband, White, Male,-2415,55, United-States,1
25798,28, Private,277746,6, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,40, United-States,0
25799,22, Private,288132,10, Never-married, Sales, Own-child, White, Female,0,35, United-States,0
25800,46, Federal-gov,344415,14, Married-civ-spouse, Armed-Forces, Husband, White, Male,-1887,40, United-States,1
25801,54, Self-emp-inc,206964,10, Married-civ-spouse, Sales, Husband, White, Male,-1977,40, United-States,1
25802,34, Private,198091,9, Married-civ-spouse, Craft-repair, Husband, White, Male,0,72, United-States,0
25803,67, ?,150264,16, Married-civ-spouse, ?, Husband, White, Male,0,20, Canada,1
25804,62, Private,588484,13, Married-civ-spouse, Sales, Husband, White, Male,0,20, United-States,1
25805,30, Private,113364,10, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,40, Poland,0
25806,19, Private,270551,9, Never-married, Other-service, Own-child, White, Male,0,20, United-States,0
25807,49, ?,31478,4, Married-civ-spouse, ?, Husband, White, Male,0,99, United-States,0
25808,27, Private,190525,11, Never-married, Machine-op-inspct, Unmarried, White, Male,0,45, United-States,0
25809,36, Private,153066,10, Married-civ-spouse, Craft-repair, Husband, White, Male,0,50, United-States,1
25810,52, Private,150393,13, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,40, United-States,1
25811,47, Private,99911,8, Married-spouse-absent, Exec-managerial, Not-in-family, White, Female,0,55, United-States,0
25812,57, Local-gov,343447,9, Divorced, Protective-serv, Not-in-family, White, Female,0,40, United-States,0
25813,64, Private,169482,10, Married-spouse-absent, Exec-managerial, Unmarried, White, Female,0,40, United-States,0
25814,56, ?,32855,9, Divorced, ?, Not-in-family, White, Male,0,40, United-States,0
25815,53, Private,194501,7, Widowed, Other-service, Own-child, White, Female,0,47, United-States,0
25816,53, Private,177705,13, Married-civ-spouse, Craft-repair, Husband, White, Male,0,44, United-States,1
25817,31, Private,123983,10, Separated, Sales, Unmarried, Asian-Pac-Islander, Male,0,40, South,0
25818,41, Private,138975,13, Married-civ-spouse, Exec-managerial, Husband, White, Male,7688,45, United-States,1
25819,45, Local-gov,235431,9, Separated, Other-service, Unmarried, Black, Female,0,40, United-States,0
